p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cluster_names
8.010951e-195	0.8410981	0.936	0.678	1.428272e-190	12	COX6A1	DZ 3
2.472012e-193	0.8088277	0.969	0.771	4.40735e-189	12	ARHGDIB	DZ 3
9.380427e-193	1.004799	0.54	0.095	1.672436e-188	12	HRK	DZ 3
1.614308e-192	-1.401218	0.733	0.911	2.87815e-188	12	IGHM	DZ 3
6.208504e-192	1.031462	0.863	0.482	1.106914e-187	12	C4orf3	DZ 3
1.973772e-191	1.121857	0.468	0.068	3.519039e-187	12	SUGCT	DZ 3
6.048648e-191	0.8219731	0.936	0.637	1.078413e-186	12	HNRNPC	DZ 3
1.8833e-190	0.9057542	0.593	0.157	3.357736e-186	12	TFDP1	DZ 3
1.285131e-188	0.8222805	0.431	0.059	2.291259e-184	12	CENPW	DZ 3
3.084906e-188	0.9413625	0.414	0.068	5.500078e-184	12	GINS2	DZ 3
1.284902e-187	0.8471471	0.909	0.6	2.290851e-183	12	POMP	DZ 3
3.080414e-187	1.147001	0.493	0.109	5.492069e-183	12	UBE2S	DZ 3
4.568386e-187	0.9504206	0.844	0.446	8.144976e-183	12	COX17	DZ 3
1.854664e-186	0.5635903	0.999	0.998	3.30668e-182	12	TMSB4X	DZ 3
2.561831e-186	1.022094	0.452	0.056	4.567489e-182	12	TK1	DZ 3
9.862663e-182	0.8688321	0.511	0.104	1.758414e-177	12	SKA2	DZ 3
2.98356e-181	0.8807705	0.834	0.436	5.319388e-177	12	ATP5F1C	DZ 3
5.885952e-181	0.8443057	0.924	0.626	1.049406e-176	12	PSMA4	DZ 3
9.104231e-181	0.9197952	0.815	0.409	1.623193e-176	12	HNRNPD	DZ 3
8.124684e-180	0.9428885	0.761	0.301	1.44855e-175	12	PSIP1	DZ 3
9.05336e-179	0.9453595	0.815	0.386	1.614124e-174	12	NUCKS1	DZ 3
1.029101e-178	0.9609544	0.84	0.419	1.834785e-174	12	IRF8	DZ 3
1.250709e-178	0.923457	0.676	0.233	2.229889e-174	12	DCTN3	DZ 3
1.639842e-178	0.8376309	0.901	0.55	2.923673e-174	12	ATP5PF	DZ 3
2.088328e-177	1.078738	0.657	0.178	3.72328e-173	12	DAAM1	DZ 3
1.232432e-175	0.7004641	0.968	0.742	2.197304e-171	12	RAN	DZ 3
1.16292e-173	0.9286386	0.753	0.31	2.07337e-169	12	NAA38	DZ 3
1.647899e-173	0.8019124	0.936	0.652	2.938038e-169	12	UBL5	DZ 3
3.589257e-173	0.6881879	0.963	0.738	6.399286e-169	12	CHCHD2	DZ 3
1.345265e-172	0.8230981	0.436	0.063	2.398473e-168	12	CDCA7	DZ 3
2.030407e-172	0.8678884	0.822	0.404	3.620013e-168	12	HDAC1	DZ 3
6.931507e-172	0.90037	0.812	0.43	1.235818e-167	12	HMGA1	DZ 3
1.348637e-171	0.7306986	0.352	0.049	2.404484e-167	12	BFSP2	DZ 3
1.645548e-170	0.8198501	0.87	0.506	2.933847e-166	12	SRP9	DZ 3
5.66833e-170	0.7503299	0.955	0.701	1.010607e-165	12	NDUFA4	DZ 3
9.605056e-170	1.081114	0.382	0.039	1.712485e-165	12	CDC20	DZ 3
3.075541e-169	0.9334876	0.506	0.121	5.483383e-165	12	PHGDH	DZ 3
1.434186e-166	0.8830286	0.828	0.442	2.557011e-162	12	MAP1LC3B	DZ 3
1.091109e-165	0.9412211	0.723	0.263	1.945338e-161	12	ITGAE	DZ 3
5.910642e-165	0.7766041	0.925	0.606	1.053808e-160	12	UQCR10	DZ 3
2.14545e-163	1.006819	0.616	0.136	3.825123e-159	12	BIK	DZ 3
3.109456e-163	0.65174	0.979	0.9	5.543849e-159	12	MYL6	DZ 3
1.894311e-162	-1.539701	0.294	0.614	3.377368e-158	12	IGHD	DZ 3
4.451589e-162	0.8755	0.835	0.427	7.936738e-158	12	COTL1	DZ 3
3.026489e-161	0.8204868	0.798	0.401	5.395927e-157	12	MDH1	DZ 3
4.626881e-160	0.9060675	0.705	0.27	8.249267e-156	12	JPT1	DZ 3
1.168335e-159	0.9354709	0.771	0.291	2.083024e-155	12	BCL7A	DZ 3
1.762511e-157	0.9522977	0.411	0.056	3.142381e-153	12	CDKN3	DZ 3
4.892377e-157	-1.519916	0.214	0.52	8.72262e-153	12	BANK1	DZ 3
5.74265e-157	0.8312796	0.488	0.09	1.023857e-152	12	CENPM	DZ 3
2.809329e-156	0.7512923	0.356	0.041	5.008752e-152	12	LINC01991	DZ 3
1.08052e-153	0.8138419	0.785	0.391	1.92646e-149	12	RPA3	DZ 3
2.726063e-153	0.7958756	0.45	0.086	4.860297e-149	12	PXMP2	DZ 3
1.202433e-152	0.7524326	0.908	0.621	2.143817e-148	12	ATP5F1B	DZ 3
6.56918e-152	0.521982	0.99	0.925	1.171219e-147	12	HNRNPA1	DZ 3
8.08754e-152	-1.126567	0.753	0.863	1.441927e-147	12	UBB	DZ 3
1.748291e-151	0.6119114	0.269	0.025	3.117028e-147	12	PTMS	DZ 3
4.898406e-150	0.6832361	0.951	0.71	8.733368e-146	12	COX6B1	DZ 3
8.402469e-150	1.001374	0.383	0.046	1.498076e-145	12	CCNB2	DZ 3
9.153158e-150	0.8454182	0.939	0.648	1.631916e-145	12	TCL1A	DZ 3
9.189227e-150	0.8714412	0.739	0.327	1.638347e-145	12	NDUFC1	DZ 3
1.577845e-149	0.9292299	0.524	0.145	2.81314e-145	12	MCM7	DZ 3
2.583511e-149	0.8190415	0.938	0.743	4.606142e-145	12	HSP90AA1	DZ 3
1.075697e-147	-1.053502	0.909	0.962	1.917861e-143	12	MT-ND2	DZ 3
1.830911e-146	0.7851986	0.562	0.157	3.264331e-142	12	CCDC167	DZ 3
3.995691e-145	-1.369084	0.295	0.584	7.123917e-141	12	SARAF	DZ 3
9.528522e-145	0.7564865	0.89	0.545	1.69884e-140	12	SEC61G	DZ 3
4.072644e-143	0.6404654	0.303	0.038	7.261117e-139	12	ASB2	DZ 3
8.472068e-143	0.7785398	0.806	0.425	1.510485e-138	12	LSM3	DZ 3
1.011061e-142	0.782682	0.788	0.407	1.802621e-138	12	DDX39A	DZ 3
1.050547e-142	0.5642999	0.997	0.903	1.87302e-138	12	ATP5F1E	DZ 3
1.519063e-141	0.7148606	0.919	0.628	2.708337e-137	12	UQCRH	DZ 3
1.654717e-141	0.846847	0.706	0.309	2.950196e-137	12	PRDX2	DZ 3
2.180434e-141	0.7737282	0.501	0.132	3.887495e-137	12	ANAPC15	DZ 3
5.246315e-141	-1.331231	0.086	0.39	9.353655e-137	12	CD44	DZ 3
1.008907e-140	0.6944691	0.9	0.597	1.798781e-136	12	PSMB3	DZ 3
2.981037e-140	0.8323394	0.383	0.051	5.31489e-136	12	TYMS	DZ 3
1.564633e-139	0.7468593	0.928	0.656	2.789584e-135	12	DBI	DZ 3
8.062072e-139	0.7204002	0.612	0.214	1.437387e-134	12	DAZAP1	DZ 3
1.463875e-138	0.7095586	0.384	0.061	2.609942e-134	12	SNTA1	DZ 3
1.936853e-138	-0.9559652	0.921	0.97	3.453216e-134	12	MT-ND3	DZ 3
5.363198e-137	0.7180234	0.902	0.639	9.562046e-133	12	SNRPG	DZ 3
7.208309e-137	0.7573311	0.863	0.522	1.285169e-132	12	PAIP2	DZ 3
7.746425e-137	0.7397417	0.839	0.482	1.38111e-132	12	SF3B6	DZ 3
2.265747e-136	0.7473962	0.798	0.418	4.0396e-132	12	MINOS1	DZ 3
3.063393e-136	0.7130127	0.864	0.557	5.461724e-132	12	SNRPB	DZ 3
2.055962e-135	0.6559178	0.942	0.701	3.665575e-131	12	COX7A2	DZ 3
4.018407e-135	0.6650534	0.939	0.69	7.164418e-131	12	ATP5MPL	DZ 3
5.850144e-135	0.818091	0.767	0.371	1.043022e-130	12	LSM8	DZ 3
1.078586e-134	0.7466489	0.856	0.514	1.923011e-130	12	TRAPPC1	DZ 3
1.414266e-134	0.7386204	0.905	0.625	2.521494e-130	12	GSTP1	DZ 3
7.851977e-134	0.7722511	0.742	0.336	1.399929e-129	12	H2AFY	DZ 3
1.25171e-133	0.7443122	0.838	0.475	2.231675e-129	12	NDUFB1	DZ 3
2.300785e-133	0.7053337	0.821	0.42	4.102069e-129	12	SLIRP	DZ 3
1.877712e-131	0.722336	0.842	0.493	3.347772e-127	12	RTRAF	DZ 3
1.010461e-130	-1.329872	0.079	0.358	1.801552e-126	12	LY6E	DZ 3
1.660079e-130	0.7534967	0.703	0.301	2.959755e-126	12	MZT2A	DZ 3
8.326947e-129	0.7219806	0.42	0.091	1.484611e-124	12	FAM241A	DZ 3
1.154384e-128	0.7547116	0.655	0.239	2.05815e-124	12	SH3KBP1	DZ 3
1.276081e-128	0.6874012	0.896	0.607	2.275125e-124	12	ARPC5	DZ 3
1.317679e-128	0.7770163	0.464	0.094	2.34929e-124	12	RMI2	DZ 3
1.600636e-128	0.7755899	0.8	0.387	2.853775e-124	12	BASP1	DZ 3
1.658525e-128	0.7504975	0.522	0.147	2.956984e-124	12	SMIM20	DZ 3
3.447849e-128	0.8127448	0.511	0.137	6.14717e-124	12	SEC14L1	DZ 3
3.578399e-128	0.7980591	0.624	0.216	6.379927e-124	12	UBE2G1	DZ 3
6.677082e-128	-1.863702	0.196	0.472	1.190457e-123	12	S100A6	DZ 3
6.788652e-128	0.8206957	0.606	0.197	1.210349e-123	12	SNHG25	DZ 3
5.634778e-127	0.7319726	0.746	0.355	1.004625e-122	12	RBBP7	DZ 3
6.545923e-127	0.7944207	0.615	0.208	1.167073e-122	12	NANS	DZ 3
1.685116e-126	0.6323792	0.894	0.586	3.004393e-122	12	TBCA	DZ 3
2.356121e-126	0.7781651	0.515	0.13	4.200728e-122	12	SOCS1	DZ 3
4.373798e-125	0.6620926	0.913	0.681	7.798044e-121	12	PPP1CA	DZ 3
1.510949e-124	0.720355	0.445	0.108	2.693871e-120	12	LMNB1	DZ 3
1.986511e-124	0.6091393	0.937	0.694	3.541751e-120	12	ELOB	DZ 3
2.275809e-124	0.7024161	0.825	0.46	4.05754e-120	12	SNRPF	DZ 3
2.311663e-124	0.7127761	0.755	0.391	4.121463e-120	12	ENY2	DZ 3
4.531649e-124	0.8322734	0.551	0.123	8.079478e-120	12	NEIL1	DZ 3
6.930257e-124	0.8106542	0.739	0.292	1.235596e-119	12	CD27	DZ 3
8.345341e-124	0.602296	0.949	0.741	1.487891e-119	12	SNRPD2	DZ 3
1.966515e-123	0.8578666	0.436	0.107	3.5061e-119	12	GMDS	DZ 3
1.97646e-123	0.7186349	0.742	0.365	3.523831e-119	12	LCP1	DZ 3
6.553724e-123	0.7394911	0.763	0.376	1.168463e-118	12	NDUFB3	DZ 3
1.571219e-122	0.6342657	0.909	0.633	2.801326e-118	12	ERH	DZ 3
2.077622e-122	0.759623	0.716	0.313	3.704193e-118	12	HSBP1	DZ 3
1.066927e-121	0.4192919	0.222	0.016	1.902224e-117	12	AP002360.1	DZ 3
2.604278e-121	0.7039203	0.743	0.357	4.643168e-117	12	EWSR1	DZ 3
3.069542e-121	0.6591886	0.899	0.615	5.472686e-117	12	ARPC1B	DZ 3
3.122623e-121	0.6441812	0.899	0.6	5.567324e-117	12	POLR2L	DZ 3
3.652439e-121	0.7585217	0.612	0.229	6.511934e-117	12	ZBTB8OS	DZ 3
2.156591e-120	0.7536731	0.65	0.26	3.844986e-116	12	TOP1	DZ 3
2.752632e-120	0.6778134	0.856	0.507	4.907667e-116	12	SMDT1	DZ 3
2.648658e-119	0.7101452	0.662	0.271	4.722292e-115	12	BABAM1	DZ 3
2.79674e-119	0.6124428	0.916	0.632	4.986307e-115	12	ATP5MD	DZ 3
3.37913e-119	0.7006776	0.695	0.292	6.024651e-115	12	HNRNPH3	DZ 3
1.562719e-118	0.5671707	0.28	0.037	2.786172e-114	12	CDT1	DZ 3
2.21899e-118	0.7445928	0.548	0.168	3.956237e-114	12	PLIN3	DZ 3
2.621841e-118	0.7183671	0.712	0.336	4.67448e-114	12	LSM6	DZ 3
3.742298e-118	0.6139468	0.888	0.593	6.672142e-114	12	PSMA2	DZ 3
3.261063e-117	0.5271431	0.976	0.893	5.81415e-113	12	PPIA	DZ 3
3.703562e-117	0.6498538	0.367	0.063	6.60308e-113	12	DHFR	DZ 3
4.517783e-117	0.6448465	0.358	0.065	8.054756e-113	12	HELLS	DZ 3
1.242389e-116	0.6835941	0.808	0.425	2.215055e-112	12	ROMO1	DZ 3
1.642266e-116	-1.34374	0.09	0.36	2.927997e-112	12	TXNIP	DZ 3
4.324063e-116	0.8887503	0.663	0.327	7.709371e-112	12	DUT	DZ 3
5.301995e-115	0.6767378	0.983	0.798	9.452926e-111	12	RPS26	DZ 3
5.334796e-115	0.5362318	0.989	0.938	9.511407e-111	12	H3F3A	DZ 3
7.178344e-115	0.6833329	0.731	0.344	1.279827e-110	12	DGUOK	DZ 3
2.438713e-114	0.741882	0.62	0.244	4.347982e-110	12	MPC2	DZ 3
7.139829e-114	0.6627749	0.722	0.353	1.27296e-109	12	ELOC	DZ 3
1.869698e-113	0.7184547	0.676	0.274	3.333485e-109	12	CARHSP1	DZ 3
3.485234e-113	0.6671613	0.809	0.476	6.213823e-109	12	UBE2L3	DZ 3
7.934927e-113	0.6809752	0.356	0.071	1.414718e-108	12	GMNN	DZ 3
3.041425e-112	0.673131	0.842	0.526	5.422556e-108	12	SOD1	DZ 3
9.722906e-112	0.6541826	0.461	0.117	1.733497e-107	12	COMMD4	DZ 3
1.062742e-111	0.8136211	0.861	0.525	1.894763e-107	12	ISG20	DZ 3
3.472463e-111	0.6979983	0.682	0.299	6.191054e-107	12	FKBP3	DZ 3
3.527319e-111	0.7323638	0.399	0.093	6.288858e-107	12	AC084033.3	DZ 3
9.8362e-111	0.5505177	0.264	0.036	1.753696e-106	12	MND1	DZ 3
1.93742e-110	0.70053	0.5	0.137	3.454225e-106	12	SH2B2	DZ 3
2.020464e-110	0.5525115	0.948	0.755	3.602284e-106	12	PSMA7	DZ 3
6.328618e-110	0.64656	0.346	0.054	1.128329e-105	12	ZWINT	DZ 3
2.759306e-109	0.5477023	0.969	0.827	4.919566e-105	12	UQCRB	DZ 3
3.061585e-109	0.5729938	0.939	0.729	5.458499e-105	12	SKP1	DZ 3
3.576895e-109	0.6775675	0.769	0.407	6.377247e-105	12	PPP1CC	DZ 3
1.261754e-108	0.5789305	0.27	0.035	2.24958e-104	12	CLSPN	DZ 3
1.776186e-108	0.6792942	0.355	0.071	3.166762e-104	12	MAD2L1	DZ 3
2.450695e-108	-1.437656	0.161	0.377	4.369343e-104	12	SELL	DZ 3
8.835571e-108	0.6072353	0.878	0.546	1.575294e-103	12	NEDD8	DZ 3
3.51551e-107	0.6019719	0.83	0.468	6.267802e-103	12	UBE2N	DZ 3
3.613476e-107	-1.300809	0.263	0.5	6.442466e-103	12	FXYD5	DZ 3
4.936146e-107	0.7492197	0.505	0.156	8.800654e-103	12	DEF8	DZ 3
6.952281e-106	0.6014332	0.378	0.084	1.239522e-101	12	MSH6	DZ 3
7.434677e-106	0.8243391	0.4	0.085	1.325529e-101	12	CCNB1	DZ 3
7.705669e-106	0.5252308	0.25	0.034	1.373844e-101	12	SYBU	DZ 3
6.935786e-105	0.624798	0.824	0.489	1.236581e-100	12	COX5A	DZ 3
1.957297e-104	0.5364435	0.275	0.04	3.489665e-100	12	LINC00467	DZ 3
1.273042e-103	0.5650547	0.307	0.053	2.269706e-99	12	WDR76	DZ 3
3.834399e-103	0.7108922	0.718	0.321	6.836349e-99	12	GRHPR	DZ 3
5.193438e-103	0.5649029	0.323	0.06	9.259381e-99	12	MCM6	DZ 3
8.242051e-103	-0.5989844	0.999	0.999	1.469475e-98	12	RPL34	DZ 3
1.275054e-102	0.8919478	0.827	0.48	2.273293e-98	12	LTB	DZ 3
1.530262e-102	-0.9830451	0.761	0.868	2.728304e-98	12	UBC	DZ 3
1.582907e-102	0.6719226	0.751	0.365	2.822166e-98	12	PTP4A2	DZ 3
4.323875e-102	0.5506735	0.907	0.63	7.709037e-98	12	SET	DZ 3
4.565139e-102	0.5514703	0.312	0.055	8.139186e-98	12	DTX1	DZ 3
1.706128e-101	0.6285202	0.749	0.393	3.041856e-97	12	UQCRFS1	DZ 3
2.206135e-101	0.5399944	0.887	0.563	3.933317e-97	12	SNRPE	DZ 3
3.230836e-101	0.6096584	0.74	0.36	5.760258e-97	12	FAM96B	DZ 3
4.057014e-101	0.6832035	0.379	0.077	7.233251e-97	12	TACC3	DZ 3
4.674172e-101	0.6289952	0.518	0.165	8.333581e-97	12	NUDT1	DZ 3
1.529528e-100	0.6692769	0.737	0.374	2.726995e-96	12	SMARCB1	DZ 3
2.44694e-100	0.6551578	0.69	0.314	4.36265e-96	12	IMP4	DZ 3
2.581726e-100	0.6338734	0.714	0.335	4.602959e-96	12	POLR2J	DZ 3
6.383013e-100	0.5550082	0.902	0.651	1.138027e-95	12	RBX1	DZ 3
1.515294e-99	0.6916194	0.527	0.159	2.701618e-95	12	SEL1L3	DZ 3
4.675054e-99	0.7058467	0.265	0.043	8.335154e-95	12	HES6	DZ 3
9.184778e-99	0.5425182	0.887	0.598	1.637554e-94	12	RBM3	DZ 3
1.756636e-98	0.4842695	0.223	0.028	3.131907e-94	12	UHRF1	DZ 3
2.156861e-98	0.5729288	0.888	0.647	3.845468e-94	12	ATP5F1A	DZ 3
4.356771e-98	0.7512806	0.369	0.077	7.767687e-94	12	SH3TC1	DZ 3
1.486302e-97	0.6003335	0.804	0.463	2.649927e-93	12	NDUFB4	DZ 3
1.735589e-97	0.6642338	0.705	0.329	3.094381e-93	12	STK17A	DZ 3
1.874547e-97	0.5837338	0.387	0.096	3.34213e-93	12	BCL2L12	DZ 3
4.786587e-97	0.5594704	0.864	0.571	8.534005e-93	12	COPE	DZ 3
9.859572e-97	0.6287348	0.762	0.437	1.757863e-92	12	PGAM1	DZ 3
1.190378e-96	0.5125555	0.94	0.802	2.122326e-92	12	HNRNPK	DZ 3
1.397243e-96	0.4931626	0.26	0.039	2.491145e-92	12	MCM4	DZ 3
5.27419e-96	-1.201778	0.073	0.279	9.403353e-92	12	KLF2	DZ 3
4.243469e-95	0.5981555	0.819	0.51	7.56568e-91	12	ATP5PB	DZ 3
9.485273e-95	-0.5826573	1	0.999	1.691129e-90	12	RPS29	DZ 3
3.25126e-94	0.5063587	0.271	0.045	5.796671e-90	12	UCHL1	DZ 3
1.049159e-93	0.5880222	0.561	0.213	1.870545e-89	12	PSMD9	DZ 3
1.274227e-93	0.5594744	0.907	0.612	2.27182e-89	12	NDUFA1	DZ 3
1.420878e-93	0.5906705	0.747	0.395	2.533284e-89	12	PSMB2	DZ 3
1.786423e-93	0.6058661	0.697	0.357	3.185014e-89	12	PSMA5	DZ 3
1.975876e-93	0.5967525	0.779	0.457	3.522789e-89	12	PRDX6	DZ 3
5.332856e-93	0.6737573	0.636	0.264	9.507948e-89	12	POU2AF1	DZ 3
5.395603e-93	0.4952441	0.233	0.037	9.61982e-89	12	ACY3	DZ 3
2.422571e-92	0.5791251	0.279	0.05	4.319201e-88	12	TUBB2A	DZ 3
2.812607e-92	0.5127618	0.276	0.046	5.014597e-88	12	RPL39L	DZ 3
2.877602e-92	0.5221671	0.916	0.668	5.130476e-88	12	ATP5ME	DZ 3
3.585903e-92	0.602421	0.769	0.412	6.393306e-88	12	NDUFA2	DZ 3
4.016117e-92	0.4901658	0.893	0.591	7.160335e-88	12	PRDX1	DZ 3
1.80054e-91	0.6061887	0.792	0.45	3.210182e-87	12	RAP1B	DZ 3
2.124831e-91	0.5398688	0.844	0.535	3.788362e-87	12	SUMO1	DZ 3
5.130059e-91	0.4612439	0.289	0.049	9.146383e-87	12	MCM2	DZ 3
1.146696e-90	0.632971	0.585	0.249	2.044445e-86	12	CDV3	DZ 3
1.234937e-90	-1.034324	0.034	0.216	2.201769e-86	12	PLAC8	DZ 3
1.458891e-90	0.5648612	0.89	0.62	2.601057e-86	12	ATP5PO	DZ 3
2.679052e-90	0.6539243	0.549	0.201	4.776481e-86	12	SYAP1	DZ 3
4.137185e-90	0.6338409	0.64	0.294	7.376187e-86	12	UGP2	DZ 3
8.067431e-90	0.6131115	0.47	0.144	1.438342e-85	12	MYL6B	DZ 3
8.692496e-90	0.8139093	0.536	0.177	1.549785e-85	12	RGS2	DZ 3
1.075067e-89	0.4996603	0.899	0.625	1.916738e-85	12	COX7B	DZ 3
1.267916e-89	0.6942928	0.568	0.192	2.260568e-85	12	HMCES	DZ 3
3.249662e-89	0.5741986	0.818	0.511	5.793822e-85	12	PSMB6	DZ 3
7.180823e-89	0.6663841	0.324	0.07	1.280269e-84	12	RGCC	DZ 3
9.327443e-89	0.5305725	0.312	0.064	1.66299e-84	12	TERF2	DZ 3
1.489042e-88	0.5977848	0.609	0.24	2.654813e-84	12	PPP2R5C	DZ 3
1.752151e-88	0.6393409	0.755	0.41	3.123911e-84	12	NDUFA12	DZ 3
4.060118e-88	-1.060757	0.458	0.625	7.238784e-84	12	SUB1	DZ 3
4.578497e-88	0.5958407	0.646	0.311	8.163002e-84	12	LSM4	DZ 3
5.217998e-88	0.5084315	0.253	0.046	9.303169e-84	12	ASB13	DZ 3
8.838389e-88	0.5125132	0.241	0.032	1.575796e-83	12	SLC2A5	DZ 3
1.290179e-87	-1.107204	0.05	0.274	2.300261e-83	12	GPR183	DZ 3
1.396676e-87	0.5301515	0.89	0.625	2.490134e-83	12	EIF3H	DZ 3
1.600049e-87	0.575438	0.706	0.355	2.852728e-83	12	PPP2CA	DZ 3
2.354164e-87	0.524694	0.286	0.05	4.197239e-83	12	MME	DZ 3
1.284931e-86	0.5721327	0.406	0.109	2.290903e-82	12	C12orf49	DZ 3
1.507341e-86	0.6000406	0.675	0.327	2.687438e-82	12	SEPHS2	DZ 3
1.657783e-86	0.5420059	0.862	0.559	2.955661e-82	12	UQCRQ	DZ 3
2.484374e-86	0.6001793	0.532	0.187	4.42939e-82	12	UBE2E1	DZ 3
3.390089e-86	0.3766185	0.987	0.922	6.044189e-82	12	BTF3	DZ 3
6.408237e-86	0.7006823	0.551	0.228	1.142525e-81	12	DSTN	DZ 3
1.198784e-85	0.5917882	0.477	0.17	2.137313e-81	12	PMVK	DZ 3
4.124977e-85	0.5607222	0.76	0.427	7.354421e-81	12	KHDRBS1	DZ 3
4.168101e-85	0.6249254	0.433	0.112	7.431308e-81	12	VNN2	DZ 3
8.099723e-85	0.5937782	0.615	0.262	1.4441e-80	12	MRPL33	DZ 3
8.638134e-85	0.5610457	0.573	0.225	1.540093e-80	12	MRPL27	DZ 3
1.015959e-84	0.3983686	0.201	0.021	1.811354e-80	12	AL118516.1	DZ 3
5.475075e-84	-1.087561	0.101	0.302	9.761512e-80	12	LINC00926	DZ 3
5.489531e-84	-0.962	0.032	0.225	9.787285e-80	12	GBP2	DZ 3
6.911452e-84	0.5806748	0.568	0.24	1.232243e-79	12	MRPL13	DZ 3
1.040311e-83	0.6471325	0.353	0.053	1.85477e-79	12	MKI67	DZ 3
1.641929e-83	0.6224673	0.405	0.104	2.927396e-79	12	CPNE5	DZ 3
2.359646e-83	0.5404745	0.868	0.581	4.207012e-79	12	MARCKSL1	DZ 3
6.655439e-83	0.5592509	0.519	0.189	1.186598e-78	12	ETFB	DZ 3
6.865498e-83	0.6124605	0.646	0.297	1.22405e-78	12	TIMM8B	DZ 3
9.395284e-83	0.5396023	0.282	0.056	1.675085e-78	12	DCAF12	DZ 3
1.344806e-82	-0.5189571	1	1	2.397655e-78	12	RPS27	DZ 3
1.532474e-82	0.5654898	0.379	0.095	2.732248e-78	12	SEMA4A	DZ 3
1.856553e-82	0.494612	0.865	0.565	3.310049e-78	12	PARK7	DZ 3
2.195272e-82	0.5594552	0.406	0.118	3.913951e-78	12	ARL3	DZ 3
4.34334e-82	0.5384586	0.453	0.147	7.74374e-78	12	GNB1	DZ 3
7.824282e-82	0.7610058	0.446	0.181	1.394991e-77	12	PCNA	DZ 3
1.016639e-81	0.56744	0.724	0.394	1.812565e-77	12	MDH2	DZ 3
1.200303e-81	0.5267853	0.758	0.437	2.14002e-77	12	YWHAQ	DZ 3
1.645881e-81	0.5398585	0.573	0.231	2.934441e-77	12	CPSF6	DZ 3
1.709112e-81	0.5611761	0.488	0.169	3.047176e-77	12	HINT2	DZ 3
1.721337e-81	0.4828925	0.252	0.051	3.068972e-77	12	CENPU	DZ 3
7.079632e-81	0.455158	0.258	0.044	1.262228e-76	12	C6orf226	DZ 3
8.856057e-81	0.5440336	0.627	0.282	1.578946e-76	12	YWHAH	DZ 3
1.003389e-80	0.5801825	0.466	0.141	1.788942e-76	12	PTPN18	DZ 3
1.33694e-80	0.5913702	0.678	0.323	2.383631e-76	12	BPTF	DZ 3
1.697434e-80	-0.9591328	0.65	0.754	3.026355e-76	12	HLA-C	DZ 3
9.95468e-80	0.5734149	0.445	0.141	1.77482e-75	12	SMARCA4	DZ 3
1.043612e-79	0.301521	0.992	0.941	1.860655e-75	12	YBX1	DZ 3
2.295688e-79	0.5236627	0.359	0.091	4.092982e-75	12	RAB30-AS1	DZ 3
2.468381e-79	0.5608075	0.736	0.398	4.400876e-75	12	LSM10	DZ 3
3.432755e-79	0.5181414	0.791	0.482	6.120259e-75	12	CCT8	DZ 3
4.080866e-79	-0.9694366	0.067	0.253	7.275777e-75	12	TNFRSF13B	DZ 3
1.950498e-78	-1.146532	0.239	0.432	3.477542e-74	12	PLP2	DZ 3
2.937885e-78	0.9891661	0.793	0.662	5.237956e-74	12	TUBA1B	DZ 3
3.377356e-78	-0.5079567	0.999	0.999	6.021488e-74	12	RPL13	DZ 3
4.886727e-78	-1.033947	0.173	0.386	8.712545e-74	12	PDCD4	DZ 3
1.181399e-77	0.5733317	0.385	0.06	2.106316e-73	12	TOP2A	DZ 3
8.867675e-77	0.5251165	0.724	0.395	1.581018e-72	12	BZW1	DZ 3
1.138726e-76	-0.9470204	0.076	0.257	2.030235e-72	12	FCMR	DZ 3
1.852081e-76	0.6058591	0.651	0.264	3.302075e-72	12	NCF1	DZ 3
2.324611e-76	-0.6446503	0.947	0.975	4.14455e-72	12	MT-ND4	DZ 3
4.643269e-76	0.4504935	0.913	0.677	8.278484e-72	12	SLC25A3	DZ 3
5.310596e-76	0.4277889	0.251	0.038	9.468261e-72	12	AC025159.1	DZ 3
1.057966e-75	0.5451826	0.484	0.18	1.886248e-71	12	GLRX5	DZ 3
1.810228e-75	0.4704656	0.806	0.496	3.227455e-71	12	EIF3I	DZ 3
4.267883e-75	0.4675013	0.847	0.589	7.609209e-71	12	XRCC6	DZ 3
4.514955e-75	0.5535089	0.512	0.179	8.049714e-71	12	PRPSAP2	DZ 3
5.133115e-75	0.5157936	0.775	0.468	9.15183e-71	12	PRELID1	DZ 3
6.076873e-75	0.4768095	0.823	0.506	1.083446e-70	12	DNAJC8	DZ 3
1.504713e-74	0.5414184	0.685	0.349	2.682753e-70	12	GNAS	DZ 3
2.198789e-74	-0.8956083	0.9	0.936	3.920221e-70	12	BTG1	DZ 3
2.660377e-74	-1.291668	0.287	0.46	4.743186e-70	12	JUNB	DZ 3
2.6743e-74	0.3064017	0.163	0.012	4.76801e-70	12	AC104986.2	DZ 3
2.981947e-74	0.5445777	0.592	0.26	5.316514e-70	12	TXNDC17	DZ 3
3.907344e-74	0.4897187	0.726	0.402	6.966404e-70	12	HNRNPR	DZ 3
7.765598e-74	0.39448	0.216	0.035	1.384528e-69	12	EEPD1	DZ 3
9.770269e-74	0.5259278	0.668	0.329	1.741941e-69	12	HSD17B10	DZ 3
1.008704e-73	0.5551734	0.428	0.146	1.798419e-69	12	MZT1	DZ 3
1.643681e-73	0.4873896	0.714	0.381	2.930519e-69	12	CCT5	DZ 3
